submit_date,test_id,PM2.5,PM10,O3
2018-02-28,fengtaihua_aq#40,137.0,180.0,4.0
2018-02-28,fengtaihua_aq#41,147.0,196.0,4.0
2018-02-28,fengtaihua_aq#42,164.0,215.0,6.0
2018-02-28,fengtaihua_aq#43,171.0,215.0,4.0
2018-02-28,fengtaihua_aq#44,180.0,232.0,4.0
2018-02-28,fengtaihua_aq#45,173.0,227.0,4.0
2018-02-28,fengtaihua_aq#46,153.0,198.0,4.0
2018-02-28,fengtaihua_aq#47,141.0,186.0,4.0
2018-02-28,yungang_aq#0,6.0,56.0,85.0
2018-02-28,yungang_aq#1,4.0,49.0,87.0
2018-02-28,yungang_aq#2,7.0,37.0,91.0
2018-02-28,yungang_aq#3,,24.0,91.0
2018-02-28,yungang_aq#4,,6.0,88.0
2018-02-28,yungang_aq#5,6.0,111.0,93.0
2018-02-28,yungang_aq#6,10.0,69.0,92.0
2018-02-28,yungang_aq#7,21.0,87.0,94.0
2018-02-28,yungang_aq#8,24.0,97.0,95.0
2018-02-28,yungang_aq#9,29.0,108.0,96.0
2018-02-28,yungang_aq#10,30.0,106.0,95.0
2018-02-28,yungang_aq#11,33.0,104.0,85.0
2018-02-28,yungang_aq#12,36.0,103.0,74.0
2018-02-28,yungang_aq#13,37.0,92.0,65.0
2018-02-28,yungang_aq#14,45.0,100.0,50.0
2018-02-28,yungang_aq#15,61.0,110.0,45.0
2018-02-28,yungang_aq#16,75.0,133.0,43.0
2018-02-28,yungang_aq#17,88.0,137.0,31.0
2018-02-28,yungang_aq#18,105.0,150.0,26.0
2018-02-28,yungang_aq#19,107.0,149.0,28.0
2018-02-28,yungang_aq#20,106.0,139.0,18.0
2018-02-28,yungang_aq#21,96.0,129.0,13.0
2018-02-28,yungang_aq#22,82.0,107.0,14.0
2018-02-28,yungang_aq#23,68.0,91.0,18.0
2018-02-28,yungang_aq#24,70.0,93.0,19.0
2018-02-28,yungang_aq#25,72.0,101.0,22.0
2018-02-28,yungang_aq#26,73.0,100.0,31.0
2018-02-28,yungang_aq#27,69.0,80.0,44.0
2018-02-28,yungang_aq#28,75.0,82.0,53.0
2018-02-28,yungang_aq#29,80.0,,58.0
2018-02-28,yungang_aq#30,79.0,,66.0
2018-02-28,yungang_aq#31,80.0,81.0,89.0
2018-02-28,yungang_aq#32,81.0,92.0,99.0
2018-02-28,yungang_aq#33,82.0,99.0,104.0
2018-02-28,yungang_aq#34,88.0,107.0,109.0
2018-02-28,yungang_aq#35,92.0,115.0,101.0
2018-02-28,yungang_aq#36,124.0,155.0,93.0
2018-02-28,yungang_aq#37,154.0,184.0,85.0
2018-02-28,yungang_aq#38,112.0,158.0,78.0
2018-02-28,yungang_aq#39,114.0,134.0,67.0
2018-02-28,yungang_aq#40,116.0,136.0,46.0
2018-02-28,yungang_aq#41,116.0,136.0,45.0
2018-02-28,yungang_aq#42,121.0,140.0,36.0
2018-02-28,yungang_aq#43,117.0,141.0,33.0
2018-02-28,yungang_aq#44,113.0,137.0,30.0
2018-02-28,yungang_aq#45,118.0,140.0,27.0
2018-02-28,yungang_aq#46,114.0,138.0,26.0
2018-02-28,yungang_aq#47,119.0,142.0,25.0
2018-02-28,gucheng_aq#0,6.0,64.0,84.0
2018-02-28,gucheng_aq#1,6.0,55.0,83.0
2018-02-28,gucheng_aq#2,8.0,40.0,85.0
2018-02-28,gucheng_aq#3,10.0,35.0,90.0
2018-02-28,gucheng_aq#4,6.0,29.0,95.0
2018-02-28,gucheng_aq#5,11.0,38.0,99.0
2018-02-28,gucheng_aq#6,10.0,34.0,98.0
2018-02-28,gucheng_aq#7,18.0,62.0,96.0
2018-02-28,gucheng_aq#8,25.0,83.0,95.0
2018-02-28,gucheng_aq#9,31.0,100.0,96.0
2018-02-28,gucheng_aq#10,33.0,101.0,95.0
2018-02-28,gucheng_aq#11,33.0,99.0,86.0
2018-02-28,gucheng_aq#12,39.0,100.0,77.0
2018-02-28,gucheng_aq#13,44.0,92.0,65.0
2018-02-28,gucheng_aq#14,44.0,94.0,56.0
2018-02-28,gucheng_aq#15,54.0,99.0,38.0
2018-02-28,gucheng_aq#16,69.0,120.0,28.0
2018-02-28,gucheng_aq#17,90.0,140.0,20.0
2018-02-28,gucheng_aq#18,92.0,146.0,15.0
2018-02-28,gucheng_aq#19,94.0,139.0,15.0
2018-02-28,gucheng_aq#20,89.0,134.0,10.0
2018-02-28,gucheng_aq#21,92.0,128.0,13.0
2018-02-28,gucheng_aq#22,81.0,115.0,13.0
2018-02-28,gucheng_aq#23,71.0,101.0,17.0
2018-02-28,gucheng_aq#24,80.0,113.0,11.0
2018-02-28,gucheng_aq#25,77.0,121.0,19.0
2018-02-28,gucheng_aq#26,72.0,99.0,35.0
2018-02-28,gucheng_aq#27,66.0,96.0,46.0
2018-02-28,gucheng_aq#28,72.0,97.0,56.0
2018-02-28,gucheng_aq#29,83.0,105.0,66.0
2018-02-28,gucheng_aq#30,85.0,109.0,60.0
2018-02-28,gucheng_aq#31,88.0,112.0,68.0
2018-02-28,gucheng_aq#32,85.0,109.0,88.0
2018-02-28,gucheng_aq#33,99.0,112.0,97.0
2018-02-28,gucheng_aq#34,89.0,117.0,102.0
2018-02-28,gucheng_aq#35,95.0,126.0,83.0
2018-02-28,gucheng_aq#36,100.0,149.0,41.0
2018-02-28,gucheng_aq#37,201.0,228.0,12.0
2018-02-28,gucheng_aq#38,171.0,239.0,4.0
2018-02-28,gucheng_aq#39,142.0,200.0,9.0
2018-02-28,gucheng_aq#40,138.0,184.0,14.0
2018-02-28,gucheng_aq#41,126.0,166.0,15.0
2018-02-28,gucheng_aq#42,123.0,153.0,2.0
2018-02-28,gucheng_aq#43,118.0,140.0,4.0
2018-02-28,gucheng_aq#44,113.0,144.0,7.0
2018-02-28,gucheng_aq#45,110.0,136.0,10.0
2018-02-28,gucheng_aq#46,113.0,145.0,19.0
2018-02-28,gucheng_aq#47,127.0,149.0,13.0
2018-02-28,fangshan_aq#0,4.0,61.0,80.0
2018-02-28,fangshan_aq#1,5.0,61.0,82.0
2018-02-28,fangshan_aq#2,5.0,44.0,86.0
2018-02-28,fangshan_aq#3,4.0,35.0,95.0
2018-02-28,fangshan_aq#4,12.0,39.0,97.0
2018-02-28,fangshan_aq#5,7.0,33.0,98.0
2018-02-28,fangshan_aq#6,13.0,62.0,95.0
2018-02-28,fangshan_aq#7,21.0,75.0,98.0
2018-02-28,fangshan_aq#8,26.0,99.0,96.0
2018-02-28,fangshan_aq#9,27.0,118.0,98.0
2018-02-28,fangshan_aq#10,33.0,109.0,93.0
2018-02-28,fangshan_aq#11,34.0,114.0,85.0
2018-02-28,fangshan_aq#12,35.0,104.0,80.0
2018-02-28,fangshan_aq#13,41.0,94.0,68.0
2018-02-28,fangshan_aq#14,48.0,102.0,54.0
2018-02-28,fangshan_aq#15,65.0,127.0,36.0
2018-02-28,fangshan_aq#16,79.0,140.0,33.0
2018-02-28,fangshan_aq#17,90.0,157.0,32.0
2018-02-28,fangshan_aq#18,120.0,182.0,23.0
2018-02-28,fangshan_aq#19,116.0,177.0,21.0
2018-02-28,fangshan_aq#20,109.0,159.0,22.0
2018-02-28,fangshan_aq#21,97.0,139.0,13.0
2018-02-28,fangshan_aq#22,89.0,118.0,20.0
2018-02-28,fangshan_aq#23,93.0,97.0,15.0
2018-02-28,fangshan_aq#24,60.0,95.0,16.0
2018-02-28,fangshan_aq#25,53.0,91.0,27.0
2018-02-28,fangshan_aq#26,62.0,89.0,31.0
2018-02-28,fangshan_aq#27,71.0,108.0,34.0
2018-02-28,fangshan_aq#28,74.0,111.0,46.0
2018-02-28,fangshan_aq#29,76.0,107.0,62.0
2018-02-28,fangshan_aq#30,,93.0,80.0
2018-02-28,fangshan_aq#31,,6.0,96.0
2018-02-28,fangshan_aq#32,,,110.0
2018-02-28,fangshan_aq#33,,104.0,116.0
2018-02-28,fangshan_aq#34,,128.0,108.0
2018-02-28,fangshan_aq#35,,137.0,60.0
2018-02-28,fangshan_aq#36,99.0,162.0,19.0
2018-02-28,fangshan_aq#37,169.0,251.0,2.0
2018-02-28,fangshan_aq#38,263.0,401.0,2.0
2018-02-28,fangshan_aq#39,186.0,313.0,5.0
2018-02-28,fangshan_aq#40,175.0,273.0,2.0
2018-02-28,fangshan_aq#41,155.0,245.0,4.0
2018-02-28,fangshan_aq#42,125.0,186.0,8.0
2018-02-28,fangshan_aq#43,122.0,169.0,6.0
2018-02-28,fangshan_aq#44,124.0,175.0,
2018-02-28,fangshan_aq#45,128.0,180.0,3.0
2018-02-28,fangshan_aq#46,124.0,182.0,5.0
2018-02-28,fangshan_aq#47,124.0,178.0,3.0
2018-02-28,daxing_aq#0,7.0,53.0,57.0
2018-02-28,daxing_aq#1,5.0,59.0,61.0
2018-02-28,daxing_aq#2,8.0,43.0,63.0
2018-02-28,daxing_aq#3,10.0,38.0,69.0
2018-02-28,daxing_aq#4,,37.0,74.0
2018-02-28,daxing_aq#5,,6.0,78.0
2018-02-28,daxing_aq#6,3.0,,91.0
2018-02-28,daxing_aq#7,14.0,37.0,90.0
2018-02-28,daxing_aq#8,15.0,65.0,90.0
2018-02-28,daxing_aq#9,24.0,82.0,89.0
2018-02-28,daxing_aq#10,28.0,77.0,82.0
2018-02-28,daxing_aq#11,25.0,77.0,78.0
2018-02-28,daxing_aq#12,28.0,80.0,72.0
2018-02-28,daxing_aq#13,31.0,75.0,48.0
2018-02-28,daxing_aq#14,31.0,81.0,47.0
2018-02-28,daxing_aq#15,44.0,94.0,36.0
2018-02-28,daxing_aq#16,53.0,110.0,19.0
2018-02-28,daxing_aq#17,66.0,119.0,14.0
2018-02-28,daxing_aq#18,73.0,125.0,19.0
2018-02-28,daxing_aq#19,64.0,102.0,25.0
2018-02-28,daxing_aq#20,58.0,91.0,25.0
2018-02-28,daxing_aq#21,53.0,88.0,15.0
2018-02-28,daxing_aq#22,50.0,79.0,18.0
2018-02-28,daxing_aq#23,45.0,73.0,14.0
2018-02-28,daxing_aq#24,48.0,83.0,8.0
2018-02-28,daxing_aq#25,53.0,88.0,25.0
2018-02-28,daxing_aq#26,56.0,80.0,35.0
2018-02-28,daxing_aq#27,62.0,85.0,38.0
2018-02-28,daxing_aq#28,64.0,88.0,45.0
2018-02-28,daxing_aq#29,70.0,97.0,55.0
2018-02-28,daxing_aq#30,70.0,105.0,71.0
2018-02-28,daxing_aq#31,71.0,109.0,93.0
2018-02-28,daxing_aq#32,82.0,117.0,96.0
2018-02-28,daxing_aq#33,83.0,126.0,103.0
2018-02-28,daxing_aq#34,93.0,138.0,96.0
2018-02-28,daxing_aq#35,101.0,143.0,75.0
2018-02-28,daxing_aq#36,129.0,175.0,13.0
2018-02-28,daxing_aq#37,248.0,377.0,2.0
2018-02-28,daxing_aq#38,198.0,324.0,5.0
2018-02-28,daxing_aq#39,168.0,257.0,27.0
2018-02-28,daxing_aq#40,135.0,209.0,23.0
2018-02-28,daxing_aq#41,126.0,187.0,18.0
2018-02-28,daxing_aq#42,128.0,186.0,4.0
2018-02-28,daxing_aq#43,156.0,211.0,3.0
2018-02-28,daxing_aq#44,161.0,226.0,2.0
2018-02-28,daxing_aq#45,170.0,238.0,2.0
2018-02-28,daxing_aq#46,170.0,248.0,2.0
2018-02-28,daxing_aq#47,162.0,245.0,2.0
2018-02-28,yizhuang_aq#0,5.0,39.0,40.0
2018-02-28,yizhuang_aq#1,7.0,41.0,56.0
2018-02-28,yizhuang_aq#2,8.0,36.0,69.0
2018-02-28,yizhuang_aq#3,6.0,35.0,76.0
2018-02-28,yizhuang_aq#4,6.0,35.0,80.0
2018-02-28,yizhuang_aq#5,6.0,25.0,82.0
2018-02-28,yizhuang_aq#6,6.0,35.0,84.0
2018-02-28,yizhuang_aq#7,11.0,46.0,90.0
2018-02-28,yizhuang_aq#8,18.0,51.0,91.0
2018-02-28,yizhuang_aq#9,21.0,62.0,90.0
2018-02-28,yizhuang_aq#10,26.0,69.0,84.0
2018-02-28,yizhuang_aq#11,27.0,72.0,73.0
2018-02-28,yizhuang_aq#12,29.0,69.0,68.0
2018-02-28,yizhuang_aq#13,30.0,69.0,68.0
2018-02-28,yizhuang_aq#14,33.0,67.0,38.0
2018-02-28,yizhuang_aq#15,50.0,82.0,13.0
2018-02-28,yizhuang_aq#16,58.0,82.0,5.0
2018-02-28,yizhuang_aq#17,62.0,74.0,14.0
2018-02-28,yizhuang_aq#18,59.0,73.0,8.0
2018-02-28,yizhuang_aq#19,53.0,62.0,36.0
2018-02-28,yizhuang_aq#20,52.0,60.0,15.0
2018-02-28,yizhuang_aq#21,55.0,62.0,5.0
2018-02-28,yizhuang_aq#22,49.0,61.0,9.0
2018-02-28,yizhuang_aq#23,52.0,61.0,19.0
2018-02-28,yizhuang_aq#24,60.0,68.0,12.0
2018-02-28,yizhuang_aq#25,51.0,60.0,24.0
2018-02-28,yizhuang_aq#26,47.0,57.0,34.0
2018-02-28,yizhuang_aq#27,56.0,65.0,44.0
2018-02-28,yizhuang_aq#28,61.0,76.0,52.0
2018-02-28,yizhuang_aq#29,67.0,74.0,58.0
2018-02-28,yizhuang_aq#30,71.0,85.0,63.0
2018-02-28,yizhuang_aq#31,78.0,102.0,89.0
2018-02-28,yizhuang_aq#32,83.0,109.0,98.0
2018-02-28,yizhuang_aq#33,92.0,122.0,96.0
2018-02-28,yizhuang_aq#34,98.0,135.0,92.0
2018-02-28,yizhuang_aq#35,104.0,137.0,81.0
2018-02-28,yizhuang_aq#36,106.0,137.0,58.0
2018-02-28,yizhuang_aq#37,114.0,152.0,12.0
2018-02-28,yizhuang_aq#38,142.0,197.0,32.0
2018-02-28,yizhuang_aq#39,135.0,186.0,42.0
2018-02-28,yizhuang_aq#40,132.0,171.0,40.0
2018-02-28,yizhuang_aq#41,151.0,185.0,12.0
2018-02-28,yizhuang_aq#42,175.0,207.0,3.0
2018-02-28,yizhuang_aq#43,181.0,212.0,4.0
2018-02-28,yizhuang_aq#44,179.0,218.0,5.0
2018-02-28,yizhuang_aq#45,176.0,225.0,4.0
2018-02-28,yizhuang_aq#46,168.0,216.0,3.0
2018-02-28,yizhuang_aq#47,166.0,215.0,3.0
2018-02-28,tongzhou_aq#0,8.0,52.0,56.0
2018-02-28,tongzhou_aq#1,11.0,55.0,58.0
2018-02-28,tongzhou_aq#2,10.0,50.0,70.0
2018-02-28,tongzhou_aq#3,9.0,42.0,77.0
2018-02-28,tongzhou_aq#4,,14.0,79.0
2018-02-28,tongzhou_aq#5,4.0,,85.0
2018-02-28,tongzhou_aq#6,4.0,20.0,90.0
2018-02-28,tongzhou_aq#7,9.0,34.0,84.0
2018-02-28,tongzhou_aq#8,11.0,47.0,90.0
2018-02-28,tongzhou_aq#9,18.0,57.0,90.0
2018-02-28,tongzhou_aq#10,23.0,74.0,85.0
2018-02-28,tongzhou_aq#11,25.0,87.0,77.0
2018-02-28,tongzhou_aq#12,29.0,91.0,61.0
2018-02-28,tongzhou_aq#13,29.0,90.0,57.0
2018-02-28,tongzhou_aq#14,39.0,94.0,49.0
2018-02-28,tongzhou_aq#15,41.0,100.0,26.0
2018-02-28,tongzhou_aq#16,43.0,97.0,18.0
2018-02-28,tongzhou_aq#17,52.0,99.0,18.0
2018-02-28,tongzhou_aq#18,45.0,88.0,21.0
2018-02-28,tongzhou_aq#19,42.0,76.0,29.0
2018-02-28,tongzhou_aq#20,41.0,72.0,32.0
2018-02-28,tongzhou_aq#21,39.0,71.0,27.0
2018-02-28,tongzhou_aq#22,40.0,67.0,23.0
2018-02-28,tongzhou_aq#23,44.0,75.0,6.0
2018-02-28,tongzhou_aq#24,46.0,78.0,10.0
2018-02-28,tongzhou_aq#25,47.0,82.0,24.0
2018-02-28,tongzhou_aq#26,56.0,82.0,35.0
2018-02-28,tongzhou_aq#27,53.0,86.0,45.0
2018-02-28,tongzhou_aq#28,61.0,89.0,56.0
2018-02-28,tongzhou_aq#29,67.0,91.0,66.0
2018-02-28,tongzhou_aq#30,76.0,101.0,76.0
2018-02-28,tongzhou_aq#31,79.0,118.0,82.0
2018-02-28,tongzhou_aq#32,85.0,131.0,99.0
2018-02-28,tongzhou_aq#33,87.0,139.0,99.0
2018-02-28,tongzhou_aq#34,99.0,159.0,95.0
2018-02-28,tongzhou_aq#35,107.0,168.0,79.0
2018-02-28,tongzhou_aq#36,115.0,171.0,60.0
2018-02-28,tongzhou_aq#37,135.0,202.0,16.0
2018-02-28,tongzhou_aq#38,144.0,220.0,38.0
2018-02-28,tongzhou_aq#39,156.0,217.0,32.0
2018-02-28,tongzhou_aq#40,174.0,233.0,18.0
2018-02-28,tongzhou_aq#41,192.0,264.0,6.0
2018-02-28,tongzhou_aq#42,197.0,266.0,2.0
2018-02-28,tongzhou_aq#43,184.0,253.0,2.0
2018-02-28,tongzhou_aq#44,175.0,231.0,2.0
2018-02-28,tongzhou_aq#45,172.0,229.0,2.0
2018-02-28,tongzhou_aq#46,170.0,226.0,2.0
2018-02-28,tongzhou_aq#47,168.0,229.0,2.0
2018-02-28,shunyi_aq#0,7.0,31.0,83.0
2018-02-28,shunyi_aq#1,9.0,28.0,86.0
2018-02-28,shunyi_aq#2,8.0,27.0,87.0
2018-02-28,shunyi_aq#3,7.0,28.0,87.0
2018-02-28,shunyi_aq#4,14.0,23.0,89.0
2018-02-28,shunyi_aq#5,11.0,20.0,91.0
2018-02-28,shunyi_aq#6,12.0,28.0,92.0
2018-02-28,shunyi_aq#7,19.0,38.0,93.0
2018-02-28,shunyi_aq#8,22.0,28.0,92.0
2018-02-28,shunyi_aq#9,7.0,51.0,88.0
2018-02-28,shunyi_aq#10,21.0,67.0,82.0
2018-02-28,shunyi_aq#11,26.0,92.0,64.0
2018-02-28,shunyi_aq#12,28.0,91.0,63.0
2018-02-28,shunyi_aq#13,30.0,84.0,57.0
2018-02-28,shunyi_aq#14,30.0,75.0,58.0
2018-02-28,shunyi_aq#15,43.0,88.0,48.0
2018-02-28,shunyi_aq#16,52.0,97.0,35.0
2018-02-28,shunyi_aq#17,38.0,79.0,37.0
2018-02-28,shunyi_aq#18,59.0,82.0,17.0
2018-02-28,shunyi_aq#19,45.0,83.0,14.0
2018-02-28,shunyi_aq#20,46.0,66.0,14.0
2018-02-28,shunyi_aq#21,45.0,71.0,17.0
2018-02-28,shunyi_aq#22,50.0,70.0,16.0
2018-02-28,shunyi_aq#23,42.0,63.0,12.0
2018-02-28,shunyi_aq#24,40.0,67.0,16.0
2018-02-28,shunyi_aq#25,40.0,68.0,30.0
2018-02-28,shunyi_aq#26,46.0,58.0,50.0
2018-02-28,shunyi_aq#27,52.0,67.0,61.0
2018-02-28,shunyi_aq#28,59.0,81.0,70.0
2018-02-28,shunyi_aq#29,67.0,87.0,79.0
2018-02-28,shunyi_aq#30,69.0,95.0,87.0
2018-02-28,shunyi_aq#31,72.0,102.0,96.0
2018-02-28,shunyi_aq#32,83.0,109.0,98.0
2018-02-28,shunyi_aq#33,84.0,113.0,91.0
2018-02-28,shunyi_aq#34,84.0,119.0,88.0
2018-02-28,shunyi_aq#35,88.0,116.0,84.0
2018-02-28,shunyi_aq#36,88.0,114.0,73.0
2018-02-28,shunyi_aq#37,114.0,134.0,43.0
2018-02-28,shunyi_aq#38,194.0,237.0,15.0
2018-02-28,shunyi_aq#39,233.0,309.0,16.0
2018-02-28,shunyi_aq#40,219.0,293.0,19.0
2018-02-28,shunyi_aq#41,214.0,271.0,8.0
2018-02-28,shunyi_aq#42,191.0,249.0,16.0
2018-02-28,shunyi_aq#43,169.0,201.0,14.0
2018-02-28,shunyi_aq#44,180.0,206.0,5.0
2018-02-28,shunyi_aq#45,187.0,217.0,5.0
2018-02-28,shunyi_aq#46,173.0,207.0,5.0
2018-02-28,shunyi_aq#47,160.0,193.0,4.0
2018-02-28,pingchang_aq#0,10.0,45.0,66.0
2018-02-28,pingchang_aq#1,13.0,49.0,70.0
2018-02-28,pingchang_aq#2,16.0,37.0,77.0
2018-02-28,pingchang_aq#3,11.0,42.0,83.0
2018-02-28,pingchang_aq#4,7.0,32.0,86.0
2018-02-28,pingchang_aq#5,8.0,19.0,91.0
2018-02-28,pingchang_aq#6,9.0,24.0,94.0
2018-02-28,pingchang_aq#7,12.0,29.0,97.0
2018-02-28,pingchang_aq#8,11.0,57.0,94.0
2018-02-28,pingchang_aq#9,15.0,63.0,91.0
2018-02-28,pingchang_aq#10,28.0,89.0,81.0
2018-02-28,pingchang_aq#11,33.0,91.0,70.0
2018-02-28,pingchang_aq#12,31.0,90.0,73.0
2018-02-28,pingchang_aq#13,36.0,87.0,68.0
2018-02-28,pingchang_aq#14,35.0,81.0,64.0
2018-02-28,pingchang_aq#15,35.0,76.0,56.0
2018-02-28,pingchang_aq#16,47.0,80.0,44.0
2018-02-28,pingchang_aq#17,38.0,78.0,31.0
2018-02-28,pingchang_aq#18,44.0,83.0,20.0
2018-02-28,pingchang_aq#19,49.0,81.0,19.0
2018-02-28,pingchang_aq#20,52.0,74.0,19.0
2018-02-28,pingchang_aq#21,54.0,72.0,20.0
2018-02-28,pingchang_aq#22,46.0,62.0,23.0
2018-02-28,pingchang_aq#23,47.0,63.0,15.0
2018-02-28,pingchang_aq#24,49.0,69.0,17.0
2018-02-28,pingchang_aq#25,48.0,70.0,33.0
2018-02-28,pingchang_aq#26,52.0,67.0,41.0
2018-02-28,pingchang_aq#27,56.0,84.0,39.0
2018-02-28,pingchang_aq#28,59.0,82.0,52.0
2018-02-28,pingchang_aq#29,63.0,80.0,72.0
2018-02-28,pingchang_aq#30,72.0,86.0,80.0
2018-02-28,pingchang_aq#31,73.0,94.0,84.0
2018-02-28,pingchang_aq#32,74.0,96.0,81.0
2018-02-28,pingchang_aq#33,81.0,102.0,68.0
2018-02-28,pingchang_aq#34,75.0,106.0,56.0
2018-02-28,pingchang_aq#35,81.0,99.0,46.0
2018-02-28,pingchang_aq#36,104.0,113.0,29.0
2018-02-28,pingchang_aq#37,117.0,143.0,42.0
2018-02-28,pingchang_aq#38,99.0,135.0,40.0
2018-02-28,pingchang_aq#39,109.0,133.0,22.0
2018-02-28,pingchang_aq#40,99.0,114.0,40.0
2018-02-28,pingchang_aq#41,89.0,111.0,44.0
2018-02-28,pingchang_aq#42,103.0,120.0,2.0
2018-02-28,pingchang_aq#43,109.0,121.0,12.0
2018-02-28,pingchang_aq#44,107.0,125.0,10.0
2018-02-28,pingchang_aq#45,111.0,130.0,6.0
2018-02-28,pingchang_aq#46,111.0,139.0,2.0
2018-02-28,pingchang_aq#47,124.0,147.0,5.0
2018-02-28,mentougou_aq#0,11.0,66.0,79.0
2018-02-28,mentougou_aq#1,10.0,56.0,85.0
2018-02-28,mentougou_aq#2,6.0,40.0,89.0
2018-02-28,mentougou_aq#3,8.0,34.0,93.0
2018-02-28,mentougou_aq#4,6.0,31.0,94.0
2018-02-28,mentougou_aq#5,10.0,35.0,95.0
2018-02-28,mentougou_aq#6,11.0,39.0,95.0
2018-02-28,mentougou_aq#7,23.0,67.0,92.0
2018-02-28,mentougou_aq#8,24.0,98.0,90.0
2018-02-28,mentougou_aq#9,33.0,110.0,92.0
2018-02-28,mentougou_aq#10,35.0,107.0,89.0
2018-02-28,mentougou_aq#11,40.0,112.0,87.0
2018-02-28,mentougou_aq#12,41.0,107.0,76.0
2018-02-28,mentougou_aq#13,39.0,96.0,74.0
2018-02-28,mentougou_aq#14,44.0,97.0,65.0
2018-02-28,mentougou_aq#15,51.0,100.0,43.0
2018-02-28,mentougou_aq#16,63.0,114.0,33.0
2018-02-28,mentougou_aq#17,82.0,141.0,29.0
2018-02-28,mentougou_aq#18,91.0,144.0,19.0
2018-02-28,mentougou_aq#19,102.0,156.0,18.0
2018-02-28,mentougou_aq#20,111.0,160.0,13.0
2018-02-28,mentougou_aq#21,103.0,145.0,12.0
2018-02-28,mentougou_aq#22,101.0,138.0,6.0
2018-02-28,mentougou_aq#23,70.0,112.0,5.0
2018-02-28,mentougou_aq#24,62.0,96.0,14.0
2018-02-28,mentougou_aq#25,60.0,95.0,32.0
2018-02-28,mentougou_aq#26,63.0,87.0,44.0
2018-02-28,mentougou_aq#27,72.0,91.0,47.0
2018-02-28,mentougou_aq#28,,21.0,45.0
2018-02-28,mentougou_aq#29,56.0,,59.0
2018-02-28,mentougou_aq#30,89.0,,71.0
2018-02-28,mentougou_aq#31,91.0,99.0,65.0
2018-02-28,mentougou_aq#32,89.0,97.0,78.0
2018-02-28,mentougou_aq#33,87.0,100.0,88.0
2018-02-28,mentougou_aq#34,91.0,112.0,86.0
2018-02-28,mentougou_aq#35,98.0,121.0,66.0
2018-02-28,mentougou_aq#36,111.0,132.0,47.0
2018-02-28,mentougou_aq#37,122.0,146.0,32.0
2018-02-28,mentougou_aq#38,132.0,161.0,36.0
2018-02-28,mentougou_aq#39,169.0,192.0,35.0
2018-02-28,mentougou_aq#40,143.0,166.0,45.0
2018-02-28,mentougou_aq#41,121.0,138.0,44.0
2018-02-28,mentougou_aq#42,116.0,122.0,36.0
2018-02-28,mentougou_aq#43,113.0,116.0,38.0
2018-02-28,mentougou_aq#44,109.0,113.0,40.0
2018-02-28,mentougou_aq#45,112.0,116.0,41.0
2018-02-28,mentougou_aq#46,109.0,122.0,40.0
2018-02-28,mentougou_aq#47,110.0,125.0,39.0
2018-02-28,pinggu_aq#0,9.0,23.0,72.0
2018-02-28,pinggu_aq#1,11.0,21.0,80.0
2018-02-28,pinggu_aq#2,8.0,15.0,85.0
2018-02-28,pinggu_aq#3,10.0,15.0,86.0
2018-02-28,pinggu_aq#4,9.0,15.0,88.0
2018-02-28,pinggu_aq#5,5.0,10.0,90.0
2018-02-28,pinggu_aq#6,9.0,,92.0
2018-02-28,pinggu_aq#7,14.0,,92.0
2018-02-28,pinggu_aq#8,9.0,19.0,92.0
2018-02-28,pinggu_aq#9,11.0,28.0,87.0
2018-02-28,pinggu_aq#10,19.0,26.0,79.0
2018-02-28,pinggu_aq#11,23.0,52.0,66.0
2018-02-28,pinggu_aq#12,30.0,57.0,64.0
2018-02-28,pinggu_aq#13,37.0,84.0,66.0
2018-02-28,pinggu_aq#14,45.0,74.0,46.0
2018-02-28,pinggu_aq#15,36.0,62.0,39.0
2018-02-28,pinggu_aq#16,32.0,50.0,41.0
2018-02-28,pinggu_aq#17,30.0,46.0,43.0
2018-02-28,pinggu_aq#18,28.0,42.0,44.0
2018-02-28,pinggu_aq#19,30.0,40.0,44.0
2018-02-28,pinggu_aq#20,31.0,40.0,43.0
2018-02-28,pinggu_aq#21,32.0,40.0,47.0
2018-02-28,pinggu_aq#22,31.0,36.0,47.0
2018-02-28,pinggu_aq#23,34.0,39.0,48.0
2018-02-28,pinggu_aq#24,42.0,59.0,48.0
2018-02-28,pinggu_aq#25,44.0,71.0,51.0
2018-02-28,pinggu_aq#26,55.0,72.0,53.0
2018-02-28,pinggu_aq#27,66.0,86.0,55.0
2018-02-28,pinggu_aq#28,70.0,77.0,65.0
2018-02-28,pinggu_aq#29,72.0,76.0,76.0
2018-02-28,pinggu_aq#30,85.0,90.0,87.0
2018-02-28,pinggu_aq#31,87.0,103.0,96.0
2018-02-28,pinggu_aq#32,85.0,114.0,104.0
2018-02-28,pinggu_aq#33,95.0,117.0,102.0
2018-02-28,pinggu_aq#34,106.0,126.0,93.0
2018-02-28,pinggu_aq#35,118.0,128.0,79.0
2018-02-28,pinggu_aq#36,146.0,166.0,67.0
2018-02-28,pinggu_aq#37,153.0,176.0,67.0
2018-02-28,pinggu_aq#38,151.0,184.0,65.0
2018-02-28,pinggu_aq#39,139.0,163.0,62.0
2018-02-28,pinggu_aq#40,130.0,146.0,51.0
2018-02-28,pinggu_aq#41,120.0,136.0,49.0
2018-02-28,pinggu_aq#42,118.0,129.0,54.0
